patch,champion,role,games,winrate
16.9,Rammus,JUNGLE,2,0.5
16.9,Briar,JUNGLE,2,0.0
16.9,Nidalee,JUNGLE,2,0.5
16.9,Elise,JUNGLE,2,1.0
16.9,Pantheon,JUNGLE,2,0.5
16.9,Jax,JUNGLE,2,0.5
16.9,Volibear,JUNGLE,2,0.5
16.9,Warwick,JUNGLE,2,1.0
16.9,Kindred,JUNGLE,1,1.0
16.9,Taric,JUNGLE,1,0.0
16.9,Evelynn,JUNGLE,1,0.0
16.9,Karthus,JUNGLE,1,1.0
16.9,DrMundo,JUNGLE,1,1.0
16.9,Ambessa,JUNGLE,1,0.0
16.9,Zaahen,JUNGLE,1,0.0
16.9,Darius,JUNGLE,1,0.0
16.9,Zac,JUNGLE,1,0.0
16.9,MonkeyKing,JUNGLE,1,0.0
16.9,Malphite,JUNGLE,1,0.0
16.9,Teemo,JUNGLE,1,1.0
16.9,RekSai,JUNGLE,1,1.0
16.9,Fizz,JUNGLE,1,0.0
16.9,Zed,JUNGLE,1,1.0
16.9,Mordekaiser,JUNGLE,1,1.0
16.9,Vladimir,MID,16,0.8125
16.9,Yasuo,MID,9,0.6667
16.9,Katarina,MID,7,0.4286
16.9,Lux,MID,6,0.5
16.9,Zed,MID,6,0.0
16.9,Malzahar,MID,6,0.6667
16.9,Syndra,MID,5,0.6
16.9,Fizz,MID,5,0.2
16.9,XinZhao,MID,5,0.4
16.9,Qiyana,MID,5,0.4
16.9,Galio,MID,5,0.4
16.9,Akali,MID,5,0.2
16.9,Akshan,MID,5,0.8
16.9,Viktor,MID,5,0.6
16.9,Anivia,MID,5,0.4
16.9,Vex,MID,4,0.25
16.9,Lissandra,MID,4,0.75
16.9,Brand,MID,4,0.25
16.9,Veigar,MID,4,0.75
16.9,Yone,MID,4,0.25
16.9,Xerath,MID,3,0.3333
16.9,Ekko,MID,3,0.6667
16.9,Cassiopeia,MID,3,0.6667
16.9,Annie,MID,3,0.0
16.9,Sylas,MID,3,0.3333
16.9,Leblanc,MID,3,0.6667
16.9,TwistedFate,MID,3,1.0
16.9,Taliyah,MID,3,0.3333
16.9,AurelionSol,MID,3,0.6667
16.9,Talon,MID,2,0.5
16.9,Azir,MID,2,0.5
16.9,Kassadin,MID,2,0.5
16.9,Mel,MID,2,0.0
16.9,Ambessa,MID,2,1.0
16.9,Ahri,MID,2,0.5
16.9,Hwei,MID,1,0.0
16.9,Zaahen,MID,1,1.0
16.9,Malphite,MID,1,0.0
16.9,Gangplank,MID,1,1.0
16.9,Zoe,MID,1,1.0
16.9,Velkoz,MID,1,0.0
16.9,Diana,MID,1,1.0
16.9,Smolder,MID,1,0.0
16.9,Ryze,MID,1,0.0
16.9,Taric,MID,1,1.0
16.9,Garen,MID,1,1.0
16.9,Zilean,MID,1,0.0
16.9,Khazix,MID,1,0.0
16.9,Irelia,MID,1,1.0
16.9,Jayce,MID,1,0.0
16.9,Naafiri,MID,1,0.0
16.9,Orianna,MID,1,0.0
16.9,Zyra,MID,1,1.0
16.9,Bard,SUPPORT,19,0.6316
16.9,Senna,SUPPORT,12,0.4167
16.9,Thresh,SUPPORT,11,0.4545
16.9,Nami,SUPPORT,11,0.3636
16.9,Seraphine,SUPPORT,10,0.4
16.9,Nautilus,SUPPORT,6,0.6667
16.9,Karma,SUPPORT,6,0.3333
16.9,Brand,SUPPORT,6,0.5
16.9,Velkoz,SUPPORT,5,0.8
16.9,Milio,SUPPORT,5,0.4
16.9,Yuumi,SUPPORT,5,0.2
16.9,Soraka,SUPPORT,5,0.2
16.9,Pyke,SUPPORT,5,0.6
16.9,Leona,SUPPORT,5,0.4
16.9,Blitzcrank,SUPPORT,4,0.5
16.9,Lulu,SUPPORT,4,0.5
16.9,Zilean,SUPPORT,4,0.75
16.9,Rakan,SUPPORT,4,0.75
16.9,TahmKench,SUPPORT,4,0.5
16.9,Rell,SUPPORT,4,0.75
16.9,Braum,SUPPORT,4,0.25
16.9,Sona,SUPPORT,3,0.6667
16.9,Xerath,SUPPORT,2,0.5
16.9,Renata,SUPPORT,2,1.0
16.9,Pantheon,SUPPORT,2,0.5
16.9,Taric,SUPPORT,2,0.5
16.9,Maokai,SUPPORT,2,0.5
16.9,Teemo,SUPPORT,1,0.0
16.9,Camille,SUPPORT,1,1.0
16.9,Morgana,SUPPORT,1,1.0
16.9,Zoe,SUPPORT,1,1.0
16.9,Hwei,SUPPORT,1,0.0
16.9,Swain,SUPPORT,1,1.0
16.9,Ahri,SUPPORT,1,1.0
16.9,Lux,SUPPORT,1,1.0
16.9,Anivia,SUPPORT,1,0.0
16.9,Poppy,SUPPORT,1,0.0
16.9,Shaco,SUPPORT,1,1.0
16.9,Zac,SUPPORT,1,0.0
16.9,Diana,SUPPORT,1,0.0
16.9,Rammus,SUPPORT,1,1.0
16.9,Shen,SUPPORT,1,1.0
16.9,Mel,SUPPORT,1,0.0
16.9,Zyra,SUPPORT,1,0.0
16.9,Annie,SUPPORT,1,0.0
16.9,Neeko,SUPPORT,1,1.0
16.9,Galio,SUPPORT,1,0.0
16.9,Garen,TOP,8,0.875
16.9,Chogath,TOP,7,0.4286
16.9,Darius,TOP,7,0.4286
16.9,Jax,TOP,6,0.3333
16.9,Gnar,TOP,6,0.6667
16.9,Renekton,TOP,6,0.3333
16.9,Vayne,TOP,5,0.2
16.9,Irelia,TOP,5,0.8
16.9,Gangplank,TOP,4,0.75
16.9,XinZhao,TOP,4,0.75
16.9,Ornn,TOP,4,0.75
16.9,Pantheon,TOP,4,0.25
16.9,Yasuo,TOP,4,0.25
16.9,Malphite,TOP,4,0.5
16.9,Urgot,TOP,4,0.25
16.9,Sett,TOP,4,0.25
16.9,Jayce,TOP,4,0.25
16.9,Shen,TOP,4,0.5
16.9,Kennen,TOP,4,0.0
16.9,Ambessa,TOP,3,0.6667
16.9,Nasus,TOP,3,0.6667
16.9,KSante,TOP,3,0.3333
16.9,Kled,TOP,3,1.0
16.9,Aatrox,TOP,3,0.3333
16.9,Riven,TOP,3,0.6667
16.9,Volibear,TOP,3,0.6667
16.9,Mordekaiser,TOP,3,0.6667
16.9,Kayle,TOP,3,0.6667
16.9,Illaoi,TOP,3,0.3333
16.9,Gragas,TOP,3,0.3333
16.9,Zaahen,TOP,3,0.3333
16.9,Anivia,TOP,2,0.5
16.9,Camille,TOP,2,0.5
16.9,Sylas,TOP,2,0.5
16.9,Fiora,TOP,2,0.5
16.9,Yone,TOP,2,1.0
16.9,Nidalee,TOP,2,1.0
16.9,Sion,TOP,2,1.0
16.9,Trundle,TOP,2,0.0
16.9,Gwen,TOP,2,0.5
16.9,Shyvana,TOP,2,0.0
16.9,Olaf,TOP,2,0.5
16.9,DrMundo,TOP,2,0.5
16.9,Draven,TOP,1,1.0
16.9,Malzahar,TOP,1,0.0
16.9,TahmKench,TOP,1,1.0
16.9,Heimerdinger,TOP,1,1.0
16.9,Neeko,TOP,1,1.0
16.9,Yorick,TOP,1,0.0
16.9,Thresh,TOP,1,0.0
16.9,Vladimir,TOP,1,0.0
16.9,Azir,TOP,1,1.0
16.9,Teemo,TOP,1,0.0
16.9,Quinn,TOP,1,0.0
16.9,Tryndamere,TOP,1,0.0
16.9,Rumble,TOP,1,1.0
16.9,Akali,TOP,1,1.0
16.9,Hwei,TOP,1,0.0
16.9,Poppy,TOP,1,1.0
16.9,Naafiri,TOP,1,0.0
16.9,Varus,TOP,1,1.0
