patch,champion,role,games,winrate
16.13,Ambessa,MID,1,1.0
16.13,Kayle,MID,1,1.0
16.13,Kaisa,MID,1,0.0
16.13,Seraphine,MID,1,1.0
16.13,Caitlyn,MID,1,0.0
16.13,Janna,MID,1,0.0
16.13,Ezreal,MID,1,0.0
16.13,Ziggs,MID,1,1.0
16.13,Singed,MID,1,1.0
16.13,Velkoz,MID,1,0.0
16.13,Sejuani,MID,1,1.0
16.13,Gangplank,MID,1,1.0
16.13,Karthus,MID,1,1.0
16.13,Akshan,MID,1,1.0
16.13,Kled,MID,1,0.0
16.13,Kennen,MID,1,0.0
16.13,Shen,MID,1,1.0
16.13,Jayce,MID,1,1.0
16.13,Sion,MID,1,1.0
16.13,Thresh,SUPPORT,20,0.45
16.13,Nautilus,SUPPORT,19,0.5789
16.13,Senna,SUPPORT,16,0.625
16.13,Leona,SUPPORT,15,0.4667
16.13,Bard,SUPPORT,14,0.5714
16.13,Seraphine,SUPPORT,14,0.3571
16.13,Karma,SUPPORT,13,0.4615
16.13,Nami,SUPPORT,11,0.6364
16.13,Sona,SUPPORT,11,0.6364
16.13,Lulu,SUPPORT,11,0.6364
16.13,Blitzcrank,SUPPORT,11,0.2727
16.13,Pyke,SUPPORT,9,0.4444
16.13,Milio,SUPPORT,9,0.5556
16.13,Rell,SUPPORT,9,0.2222
16.13,Alistar,SUPPORT,8,0.375
16.13,Soraka,SUPPORT,6,0.8333
16.13,Yuumi,SUPPORT,6,0.0
16.13,Morgana,SUPPORT,6,0.3333
16.13,Rakan,SUPPORT,6,0.1667
16.13,Janna,SUPPORT,5,0.6
16.13,Maokai,SUPPORT,5,0.4
16.13,Velkoz,SUPPORT,4,0.5
16.13,Taric,SUPPORT,4,1.0
16.13,Zilean,SUPPORT,4,0.75
16.13,TahmKench,SUPPORT,3,0.6667
16.13,Renata,SUPPORT,3,0.6667
16.13,Camille,SUPPORT,3,0.6667
16.13,Braum,SUPPORT,3,0.0
16.13,Lux,SUPPORT,2,0.0
16.13,Poppy,SUPPORT,2,0.5
16.13,Galio,SUPPORT,2,1.0
16.13,Elise,SUPPORT,1,1.0
16.13,Brand,SUPPORT,1,1.0
16.13,Swain,SUPPORT,1,0.0
16.13,Shaco,SUPPORT,1,1.0
16.13,Yasuo,SUPPORT,1,0.0
16.13,Aatrox,SUPPORT,1,1.0
16.13,Zoe,SUPPORT,1,0.0
16.13,Nidalee,SUPPORT,1,1.0
16.13,Fiora,SUPPORT,1,1.0
16.13,Jax,SUPPORT,1,1.0
16.13,FiddleSticks,SUPPORT,1,1.0
16.13,Katarina,SUPPORT,1,0.0
16.13,Pantheon,SUPPORT,1,1.0
16.13,Viego,SUPPORT,1,0.0
16.13,Zyra,SUPPORT,1,1.0
16.13,MasterYi,SUPPORT,1,0.0
16.13,Annie,SUPPORT,1,0.0
16.13,Hwei,SUPPORT,1,1.0
16.13,Quinn,SUPPORT,1,1.0
16.13,Shen,SUPPORT,1,0.0
16.13,Aatrox,TOP,14,0.3571
16.13,Garen,TOP,13,0.6154
16.13,Malphite,TOP,10,0.5
16.13,Ornn,TOP,10,0.7
16.13,Darius,TOP,9,0.3333
16.13,Vayne,TOP,8,0.125
16.13,Riven,TOP,8,0.5
16.13,KSante,TOP,7,0.4286
16.13,Irelia,TOP,7,0.4286
16.13,Teemo,TOP,7,0.4286
16.13,Urgot,TOP,7,0.8571
16.13,Olaf,TOP,6,0.5
16.13,Pantheon,TOP,6,0.6667
16.13,Yasuo,TOP,6,0.3333
16.13,Yone,TOP,6,0.6667
16.13,Nasus,TOP,6,0.3333
16.13,Renekton,TOP,6,0.1667
16.13,Rumble,TOP,5,0.2
16.13,Jax,TOP,5,0.8
16.13,Mordekaiser,TOP,5,0.6
16.13,Illaoi,TOP,5,0.6
16.13,Gangplank,TOP,5,0.6
16.13,Shen,TOP,5,0.6
16.13,Ryze,TOP,4,1.0
16.13,Sion,TOP,4,0.5
16.13,Tryndamere,TOP,4,0.75
16.13,DrMundo,TOP,4,0.75
16.13,Gwen,TOP,4,0.75
16.13,Zac,TOP,4,0.5
16.13,Chogath,TOP,4,0.5
16.13,Zaahen,TOP,3,0.3333
16.13,Volibear,TOP,3,0.6667
16.13,Sett,TOP,3,0.6667
16.13,Poppy,TOP,3,0.3333
16.13,Singed,TOP,3,0.6667
16.13,Gragas,TOP,3,0.3333
16.13,TahmKench,TOP,3,0.3333
16.13,Locke,TOP,3,0.3333
16.13,TwistedFate,TOP,3,0.6667
16.13,Akali,TOP,3,1.0
16.13,Vladimir,TOP,3,0.0
16.13,Kayle,TOP,3,0.6667
16.13,Trundle,TOP,2,0.5
16.13,Ambessa,TOP,2,0.0
16.13,Kled,TOP,2,0.0
16.13,Zed,TOP,2,0.5
16.13,Gnar,TOP,2,1.0
16.13,Kalista,TOP,2,0.5
16.13,FiddleSticks,TOP,2,0.5
16.13,Fiora,TOP,2,1.0
16.13,Camille,TOP,2,0.5
16.13,Syndra,TOP,2,0.0
16.13,Jayce,TOP,2,0.0
16.13,Maokai,TOP,2,0.5
16.13,Veigar,TOP,2,0.5
16.13,Naafiri,TOP,1,1.0
16.13,Taliyah,TOP,1,1.0
16.13,Ivern,TOP,1,1.0
16.13,Heimerdinger,TOP,1,1.0
16.13,Kayn,TOP,1,0.0
16.13,XinZhao,TOP,1,0.0
16.13,Malzahar,TOP,1,1.0
16.13,Janna,TOP,1,0.0
16.13,Nocturne,TOP,1,1.0
16.13,Warwick,TOP,1,1.0
16.13,Vex,TOP,1,0.0
16.13,MasterYi,TOP,1,0.0
16.13,Varus,TOP,1,1.0
16.13,Hwei,TOP,1,0.0
16.13,Viego,TOP,1,0.0
16.13,Akshan,TOP,1,0.0
16.13,Talon,TOP,1,0.0
16.13,Sylas,TOP,1,0.0
16.2,Aphelios,BOT,1,0.0
16.2,Swain,BOT,1,1.0
16.2,Jayce,JUNGLE,1,0.0
16.2,Skarner,JUNGLE,1,1.0
16.2,Hwei,MID,1,0.0
16.2,Karma,MID,1,1.0
16.2,Alistar,SUPPORT,1,0.0
16.2,Senna,SUPPORT,1,1.0
16.2,Garen,TOP,1,0.0
16.2,Fiora,TOP,1,1.0
16.3,Lucian,BOT,4,0.75
16.3,Yunara,BOT,3,1.0
16.3,Jinx,BOT,3,0.0
16.3,Ezreal,BOT,3,0.6667
16.3,Aphelios,BOT,3,0.0
16.3,Draven,BOT,2,1.0
16.3,KogMaw,BOT,2,0.5
16.3,Varus,BOT,2,0.0
16.3,Ashe,BOT,2,0.5
16.3,Veigar,BOT,1,1.0
16.3,Kaisa,BOT,1,0.0
16.3,Zeri,BOT,1,0.0
16.3,Smolder,BOT,1,0.0
16.3,Caitlyn,BOT,1,1.0
16.3,Vayne,BOT,1,0.0
16.3,Ziggs,BOT,1,1.0
16.3,Katarina,BOT,1,1.0
16.3,LeeSin,JUNGLE,3,0.6667
16.3,Evelynn,JUNGLE,3,0.6667
16.3,Viego,JUNGLE,3,0.6667
16.3,Ekko,JUNGLE,3,0.6667
16.3,Zaahen,JUNGLE,2,1.0
16.3,JarvanIV,JUNGLE,2,0.5
16.3,Belveth,JUNGLE,1,0.0
16.3,Gwen,JUNGLE,1,0.0
16.3,Shen,JUNGLE,1,1.0
16.3,Nunu,JUNGLE,1,0.0
16.3,Udyr,JUNGLE,1,1.0
16.3,DrMundo,JUNGLE,1,0.0
16.3,Diana,JUNGLE,1,0.0
16.3,Graves,JUNGLE,1,1.0
16.3,RekSai,JUNGLE,1,0.0
16.3,Amumu,JUNGLE,1,1.0
16.3,FiddleSticks,JUNGLE,1,0.0
16.3,Vi,JUNGLE,1,0.0
16.3,Talon,JUNGLE,1,0.0
16.3,Shaco,JUNGLE,1,0.0
16.3,Ambessa,JUNGLE,1,0.0
16.3,Volibear,JUNGLE,1,1.0
16.3,Zed,MID,3,0.3333
16.3,Ekko,MID,3,0.3333
16.3,Garen,MID,2,1.0
16.3,Hwei,MID,2,0.0
16.3,Sylas,MID,2,0.0
16.3,Akshan,MID,2,0.5
16.3,Yasuo,MID,2,0.5
16.3,Katarina,MID,2,0.5
16.3,Volibear,MID,1,0.0
16.3,Vex,MID,1,0.0
16.3,Kassadin,MID,1,1.0
16.3,Viktor,MID,1,1.0
16.3,Cassiopeia,MID,1,1.0
16.3,Ziggs,MID,1,0.0
16.3,Talon,MID,1,1.0
16.3,Annie,MID,1,0.0
16.3,Lux,MID,1,1.0
16.3,Qiyana,MID,1,1.0
16.3,Ryze,MID,1,1.0
16.3,Jayce,MID,1,1.0
16.3,Irelia,MID,1,1.0
16.3,Galio,MID,1,0.0
16.3,Nami,SUPPORT,5,0.6
16.3,Braum,SUPPORT,5,0.4
16.3,Thresh,SUPPORT,4,0.25
16.3,Leona,SUPPORT,2,0.5
16.3,Nautilus,SUPPORT,2,0.5
16.3,Milio,SUPPORT,2,0.0
16.3,Karma,SUPPORT,2,0.5
16.3,Lulu,SUPPORT,1,1.0
16.3,Janna,SUPPORT,1,0.0
16.3,Pyke,SUPPORT,1,1.0
16.3,Zoe,SUPPORT,1,0.0
16.3,Bard,SUPPORT,1,1.0
16.3,Renata,SUPPORT,1,1.0
16.3,Galio,SUPPORT,1,1.0
16.3,Seraphine,SUPPORT,1,0.0
16.3,TahmKench,SUPPORT,1,1.0
16.3,Senna,SUPPORT,1,1.0
16.3,Shen,TOP,4,0.25
16.3,Malphite,TOP,3,0.3333
16.3,Gnar,TOP,2,0.5
16.3,Warwick,TOP,2,0.5
16.3,Kayle,TOP,2,0.5
16.3,Zaahen,TOP,2,1.0
16.3,Ryze,TOP,2,0.5
16.3,Darius,TOP,1,1.0
16.3,Ornn,TOP,1,0.0
16.3,KSante,TOP,1,1.0
16.3,Akali,TOP,1,0.0
16.3,Ambessa,TOP,1,1.0
16.3,Udyr,TOP,1,0.0
16.3,Yorick,TOP,1,1.0
16.3,Mordekaiser,TOP,1,0.0
16.3,Swain,TOP,1,0.0
16.3,Renekton,TOP,1,1.0
16.3,Illaoi,TOP,1,1.0
16.3,Yone,TOP,1,1.0
16.3,Trundle,TOP,1,0.0
16.3,Teemo,TOP,1,1.0
16.3,DrMundo,TOP,1,0.0
16.4,Ezreal,BOT,3,0.6667
16.4,Corki,BOT,2,1.0
16.4,Smolder,BOT,2,0.0
16.4,Cassiopeia,BOT,1,1.0
16.4,Yunara,BOT,1,0.0
16.4,Kaisa,BOT,1,0.0
16.4,MissFortune,BOT,1,0.0
16.4,Irelia,BOT,1,0.0
16.4,Samira,BOT,1,1.0
16.4,Brand,BOT,1,1.0
16.4,Varus,BOT,1,0.0
16.4,Jhin,BOT,1,1.0
16.4,Xayah,BOT,1,1.0
16.4,KogMaw,BOT,1,0.0
16.4,Tristana,BOT,1,0.0
16.4,Jinx,BOT,1,1.0
16.4,Lucian,BOT,1,1.0
16.4,Aphelios,BOT,1,0.0
16.4,Ashe,BOT,1,0.0
16.4,Draven,BOT,1,1.0
16.4,Hecarim,JUNGLE,2,0.5
16.4,Volibear,JUNGLE,2,0.5
16.4,Viego,JUNGLE,2,0.5
16.4,Shyvana,JUNGLE,2,0.0
16.4,Khazix,JUNGLE,2,1.0
16.4,Talon,JUNGLE,2,0.0
16.4,Nidalee,JUNGLE,1,0.0
16.4,RekSai,JUNGLE,1,1.0
16.4,Zac,JUNGLE,1,1.0
16.4,Naafiri,JUNGLE,1,0.0
16.4,Nasus,JUNGLE,1,1.0
16.4,Zed,JUNGLE,1,0.0
16.4,Lillia,JUNGLE,1,1.0
16.4,JarvanIV,JUNGLE,1,0.0
16.4,Sylas,JUNGLE,1,0.0
16.4,Darius,JUNGLE,1,1.0
16.4,LeeSin,JUNGLE,1,1.0
16.4,Graves,JUNGLE,1,1.0
16.4,Katarina,MID,7,0.2857
16.4,Garen,MID,2,0.5
16.4,Lissandra,MID,2,0.5
16.4,Yasuo,MID,2,0.5
16.4,Viktor,MID,1,1.0
16.4,Yone,MID,1,0.0
16.4,Azir,MID,1,1.0
16.4,Taliyah,MID,1,0.0
16.4,Orianna,MID,1,0.0
16.4,AurelionSol,MID,1,1.0
16.4,Galio,MID,1,1.0
16.4,Fizz,MID,1,0.0
16.4,Zed,MID,1,1.0
16.4,Ryze,MID,1,1.0
16.4,Malzahar,MID,1,1.0
16.4,Nami,SUPPORT,4,0.25
16.4,Braum,SUPPORT,2,0.0
16.4,Alistar,SUPPORT,2,0.5
16.4,Nautilus,SUPPORT,2,1.0
16.4,Senna,SUPPORT,2,0.0
16.4,Rakan,SUPPORT,2,1.0
16.4,Thresh,SUPPORT,1,1.0
16.4,Sona,SUPPORT,1,0.0
16.4,Zilean,SUPPORT,1,1.0
16.4,Lissandra,SUPPORT,1,0.0
16.4,Pantheon,SUPPORT,1,1.0
16.4,Karma,SUPPORT,1,1.0
16.4,Lulu,SUPPORT,1,0.0
16.4,Rell,SUPPORT,1,1.0
16.4,Zyra,SUPPORT,1,1.0
16.4,Leona,SUPPORT,1,0.0
16.4,Gnar,TOP,3,0.3333
16.4,Garen,TOP,2,0.0
16.4,Jayce,TOP,2,0.5
16.4,Malphite,TOP,2,1.0
16.4,Kled,TOP,1,1.0
16.4,Ryze,TOP,1,0.0
16.4,Kennen,TOP,1,1.0
16.4,XinZhao,TOP,1,0.0
16.4,Yasuo,TOP,1,0.0
16.4,Ambessa,TOP,1,1.0
16.4,Renekton,TOP,1,0.0
16.4,Fiora,TOP,1,1.0
16.4,Gragas,TOP,1,1.0
16.4,Teemo,TOP,1,1.0
16.4,Gangplank,TOP,1,0.0
16.4,Irelia,TOP,1,0.0
16.4,Vayne,TOP,1,0.0
16.4,Sion,TOP,1,1.0
16.4,Riven,TOP,1,1.0
16.5,Yunara,BOT,4,0.5
16.5,Yasuo,BOT,2,0.5
16.5,Ashe,BOT,2,1.0
16.5,Jhin,BOT,2,0.5
16.5,Ziggs,BOT,1,0.0
16.5,Veigar,BOT,1,1.0
16.5,Corki,BOT,1,1.0
16.5,MissFortune,BOT,1,0.0
16.5,AurelionSol,BOT,1,0.0
16.5,Brand,BOT,1,1.0
16.5,Tristana,BOT,1,0.0
16.5,Mel,BOT,1,0.0
16.5,Graves,JUNGLE,3,0.6667
16.5,Shen,JUNGLE,2,0.5
16.5,Viego,JUNGLE,2,0.5
16.5,Vi,JUNGLE,1,1.0
16.5,Udyr,JUNGLE,1,0.0
16.5,Nocturne,JUNGLE,1,1.0
16.5,MonkeyKing,JUNGLE,1,1.0
16.5,Shaco,JUNGLE,1,0.0
16.5,Rengar,JUNGLE,1,0.0
16.5,Sylas,JUNGLE,1,0.0
16.5,Zyra,JUNGLE,1,0.0
16.5,MasterYi,JUNGLE,1,0.0
16.5,Khazix,JUNGLE,1,1.0
16.5,Zaahen,JUNGLE,1,1.0
16.5,Katarina,MID,4,0.25
16.5,Vex,MID,2,0.5
16.5,Yasuo,MID,1,0.0
16.5,Corki,MID,1,1.0
16.5,Jayce,MID,1,0.0
16.5,Hwei,MID,1,1.0
16.5,Galio,MID,1,0.0
16.5,Ahri,MID,1,1.0
16.5,Talon,MID,1,1.0
16.5,Pantheon,MID,1,1.0
16.5,Veigar,MID,1,0.0
16.5,Lissandra,MID,1,1.0
16.5,Irelia,MID,1,0.0
16.5,Xerath,MID,1,1.0
16.5,Pantheon,SUPPORT,2,1.0
16.5,Seraphine,SUPPORT,2,0.5
16.5,Nautilus,SUPPORT,1,1.0
16.5,Rell,SUPPORT,1,0.0
16.5,Sylas,SUPPORT,1,1.0
16.5,Sona,SUPPORT,1,0.0
16.5,Alistar,SUPPORT,1,0.0
16.5,Milio,SUPPORT,1,0.0
16.5,Zac,SUPPORT,1,1.0
16.5,Lulu,SUPPORT,1,1.0
16.5,Bard,SUPPORT,1,1.0
16.5,Lux,SUPPORT,1,0.0
16.5,Rakan,SUPPORT,1,1.0
16.5,Nami,SUPPORT,1,0.0
16.5,Thresh,SUPPORT,1,0.0
16.5,TahmKench,SUPPORT,1,0.0
16.5,Ambessa,TOP,2,0.5
16.5,Garen,TOP,2,0.0
16.5,Pantheon,TOP,1,1.0
16.5,Heimerdinger,TOP,1,1.0
16.5,Yone,TOP,1,0.0
16.5,Ryze,TOP,1,0.0
16.5,Urgot,TOP,1,1.0
16.5,Irelia,TOP,1,1.0
16.5,Vayne,TOP,1,0.0
16.5,Yorick,TOP,1,1.0
16.5,Shen,TOP,1,1.0
16.5,Yasuo,TOP,1,0.0
16.5,Kayle,TOP,1,0.0
16.5,KSante,TOP,1,1.0
16.5,Aatrox,TOP,1,0.0
16.5,Jax,TOP,1,1.0
16.6,Jinx,BOT,6,0.6667
16.6,Ashe,BOT,5,0.2
16.6,Kaisa,BOT,4,0.25
16.6,Ezreal,BOT,4,0.75
16.6,Smolder,BOT,4,0.75
16.6,Caitlyn,BOT,4,0.5
16.6,Sivir,BOT,3,0.6667
16.6,Jhin,BOT,3,0.3333
16.6,Draven,BOT,2,0.0
16.6,MissFortune,BOT,2,0.5
16.6,Tristana,BOT,2,0.5
16.6,Katarina,BOT,2,0.0
16.6,Pantheon,BOT,1,1.0
16.6,Varus,BOT,1,1.0
16.6,Brand,BOT,1,1.0
16.6,Yunara,BOT,1,1.0
16.6,TahmKench,BOT,1,1.0
16.6,Mel,BOT,1,0.0
16.6,Syndra,BOT,1,1.0
16.6,Ziggs,BOT,1,0.0
16.6,Lucian,BOT,1,0.0
16.6,Lissandra,BOT,1,0.0
16.6,Vayne,BOT,1,1.0
16.6,Aphelios,BOT,1,0.0
16.6,Xayah,BOT,1,1.0
16.6,Elise,JUNGLE,5,0.8
16.6,JarvanIV,JUNGLE,4,0.5
16.6,LeeSin,JUNGLE,3,0.0
16.6,Vi,JUNGLE,3,0.6667
16.6,DrMundo,JUNGLE,3,0.6667
16.6,Amumu,JUNGLE,3,1.0
16.6,Graves,JUNGLE,2,0.5
16.6,Ambessa,JUNGLE,2,0.0
16.6,Viego,JUNGLE,2,1.0
16.6,Udyr,JUNGLE,2,1.0
16.6,Nasus,JUNGLE,2,0.0
16.6,XinZhao,JUNGLE,2,0.0
16.6,Hecarim,JUNGLE,2,0.5
16.6,Ekko,JUNGLE,2,0.5
16.6,Naafiri,JUNGLE,2,0.5
16.6,Jayce,JUNGLE,1,0.0
16.6,Talon,JUNGLE,1,1.0
16.6,Sylas,JUNGLE,1,0.0
16.6,Sion,JUNGLE,1,1.0
16.6,Pantheon,JUNGLE,1,0.0
16.6,Fizz,JUNGLE,1,0.0
16.6,Nunu,JUNGLE,1,0.0
16.6,MasterYi,JUNGLE,1,0.0
16.6,Jax,JUNGLE,1,1.0
16.6,Volibear,JUNGLE,1,1.0
16.6,Diana,JUNGLE,1,0.0
16.6,Camille,JUNGLE,1,1.0
16.6,Rengar,JUNGLE,1,0.0
16.6,Briar,JUNGLE,1,0.0
16.6,Nidalee,JUNGLE,1,1.0
16.6,Orianna,MID,10,0.2
16.6,Sylas,MID,6,0.8333
16.6,Viktor,MID,4,0.25
16.6,Yone,MID,4,0.5
16.6,Leblanc,MID,2,1.0
16.6,Veigar,MID,2,0.0
16.6,Zilean,MID,2,1.0
16.6,Galio,MID,2,1.0
16.6,Zed,MID,2,1.0
16.6,Ryze,MID,2,0.5
16.6,Anivia,MID,2,0.0
16.6,Irelia,MID,2,0.0
16.6,Yasuo,MID,1,1.0
16.6,Xerath,MID,1,0.0
16.6,Hwei,MID,1,1.0
16.6,Ahri,MID,1,1.0
16.6,Naafiri,MID,1,1.0
16.6,Diana,MID,1,0.0
16.6,KSante,MID,1,1.0
16.6,Lissandra,MID,1,1.0
16.6,TwistedFate,MID,1,0.0
16.6,Sion,MID,1,0.0
16.6,Azir,MID,1,1.0
16.6,Ziggs,MID,1,0.0
16.6,Katarina,MID,1,0.0
16.6,Syndra,MID,1,1.0
16.6,Nami,SUPPORT,5,0.8
16.6,Seraphine,SUPPORT,4,0.25
16.6,Lulu,SUPPORT,4,1.0
16.6,Zilean,SUPPORT,3,0.6667
16.6,Nautilus,SUPPORT,3,0.6667
16.6,Bard,SUPPORT,3,0.6667
16.6,Rell,SUPPORT,3,0.6667
16.6,Senna,SUPPORT,3,0.0
16.6,Thresh,SUPPORT,3,0.3333
16.6,Karma,SUPPORT,3,0.6667
16.6,Milio,SUPPORT,3,0.0
16.6,Soraka,SUPPORT,2,0.0
16.6,Yuumi,SUPPORT,1,1.0
16.6,Lux,SUPPORT,1,0.0
16.6,Brand,SUPPORT,1,0.0
16.6,Zoe,SUPPORT,1,1.0
16.6,Jax,SUPPORT,1,1.0
16.6,Janna,SUPPORT,1,0.0
16.6,Pantheon,SUPPORT,1,1.0
16.6,Swain,SUPPORT,1,0.0
16.6,Leona,SUPPORT,1,1.0
16.6,Blitzcrank,SUPPORT,1,0.0
16.6,Taliyah,SUPPORT,1,0.0
16.6,Nidalee,SUPPORT,1,0.0
16.6,TahmKench,SUPPORT,1,1.0
16.6,Poppy,SUPPORT,1,0.0
16.6,Alistar,SUPPORT,1,1.0
16.6,Jax,TOP,5,0.4
16.6,Shen,TOP,3,1.0
16.6,Riven,TOP,3,0.3333
16.6,Malphite,TOP,3,0.6667
16.6,Camille,TOP,3,0.6667
16.6,Jayce,TOP,2,1.0
16.6,Garen,TOP,2,0.0
16.6,Renekton,TOP,2,1.0
16.6,Gnar,TOP,2,0.0
16.6,Anivia,TOP,1,1.0
16.6,Zaahen,TOP,1,0.0
16.6,Gragas,TOP,1,1.0
16.6,Tryndamere,TOP,1,0.0
16.6,DrMundo,TOP,1,0.0
16.6,Ornn,TOP,1,0.0
16.6,Volibear,TOP,1,1.0
16.6,Chogath,TOP,1,1.0
16.6,Twitch,TOP,1,0.0
16.6,Illaoi,TOP,1,1.0
16.6,Sion,TOP,1,0.0
16.6,Swain,TOP,1,1.0
16.6,Vayne,TOP,1,0.0
16.6,Ryze,TOP,1,1.0
16.6,Darius,TOP,1,0.0
16.6,Shyvana,TOP,1,1.0
16.6,Aatrox,TOP,1,0.0
16.6,Kled,TOP,1,1.0
16.6,Nasus,TOP,1,0.0
16.6,Sett,TOP,1,0.0
16.6,Rumble,TOP,1,0.0
16.6,Yone,TOP,1,1.0
16.6,Briar,TOP,1,0.0
16.6,Pantheon,TOP,1,0.0
16.6,Gwen,TOP,1,1.0
16.6,KSante,TOP,1,1.0
16.6,Yorick,TOP,1,0.0
16.6,Vladimir,TOP,1,0.0
16.6,Naafiri,TOP,1,1.0
16.7,Jinx,BOT,5,0.4
16.7,Ezreal,BOT,5,0.6
16.7,Jhin,BOT,4,0.25
16.7,Caitlyn,BOT,3,1.0
16.7,Ziggs,BOT,3,0.3333
16.7,Ashe,BOT,3,0.3333
16.7,Sivir,BOT,2,0.5
16.7,Zeri,BOT,2,0.5
16.7,Corki,BOT,2,1.0
16.7,Lux,BOT,2,0.0
16.7,KogMaw,BOT,2,0.5
16.7,Lucian,BOT,2,0.5
16.7,Xayah,BOT,1,0.0
16.7,AurelionSol,BOT,1,0.0
16.7,Mel,BOT,1,1.0
16.7,Draven,BOT,1,0.0
16.7,Aphelios,BOT,1,1.0
16.7,Kalista,BOT,1,1.0
16.7,Yasuo,BOT,1,1.0
16.7,Nilah,BOT,1,0.0
16.7,Yunara,BOT,1,1.0
16.7,Hwei,BOT,1,1.0
16.7,Vayne,BOT,1,1.0
16.7,Senna,BOT,1,0.0
16.7,Morgana,BOT,1,0.0
16.7,Samira,BOT,1,1.0
16.7,Varus,BOT,1,0.0
16.7,MissFortune,BOT,1,1.0
16.7,Seraphine,BOT,1,0.0
16.7,Smolder,BOT,1,1.0
16.7,Tristana,BOT,1,0.0
16.7,Elise,JUNGLE,19,0.6842
16.7,XinZhao,JUNGLE,3,0.6667
16.7,Pantheon,JUNGLE,3,0.3333
16.7,Ambessa,JUNGLE,2,0.0
16.7,LeeSin,JUNGLE,2,0.0
16.7,Kindred,JUNGLE,2,1.0
16.7,Nidalee,JUNGLE,2,0.5
16.7,Aatrox,JUNGLE,2,1.0
16.7,Viego,JUNGLE,2,0.0
16.7,Hecarim,JUNGLE,2,0.0
16.7,DrMundo,JUNGLE,1,1.0
16.7,Trundle,JUNGLE,1,1.0
16.7,Graves,JUNGLE,1,0.0
16.7,Taliyah,JUNGLE,1,1.0
16.7,FiddleSticks,JUNGLE,1,1.0
16.7,Kayn,JUNGLE,1,0.0
16.7,RekSai,JUNGLE,1,0.0
16.7,Diana,JUNGLE,1,0.0
16.7,Khazix,JUNGLE,1,0.0
16.7,Sejuani,JUNGLE,1,0.0
16.7,Talon,JUNGLE,1,0.0
16.7,MasterYi,JUNGLE,1,0.0
16.7,Rengar,JUNGLE,1,1.0
16.7,Shyvana,JUNGLE,1,1.0
16.7,JarvanIV,JUNGLE,1,0.0
16.7,Ahri,MID,7,0.2857
16.7,Katarina,MID,5,0.6
16.7,Zed,MID,4,0.25
16.7,Vladimir,MID,3,0.6667
16.7,Syndra,MID,3,0.0
16.7,Akali,MID,2,0.5
16.7,Galio,MID,2,0.5
16.7,TwistedFate,MID,2,0.5
16.7,Akshan,MID,2,0.5
16.7,Sylas,MID,2,0.5
16.7,Ryze,MID,1,1.0
16.7,Xerath,MID,1,1.0
16.7,Ziggs,MID,1,0.0
16.7,KSante,MID,1,0.0
16.7,Lissandra,MID,1,1.0
16.7,Nasus,MID,1,1.0
16.7,Caitlyn,MID,1,1.0
16.7,Tryndamere,MID,1,0.0
16.7,Smolder,MID,1,1.0
16.7,Leblanc,MID,1,0.0
16.7,Hwei,MID,1,1.0
16.7,Vex,MID,1,1.0
16.7,Aurora,MID,1,0.0
16.7,Qiyana,MID,1,1.0
16.7,Viktor,MID,1,0.0
16.7,Zoe,MID,1,0.0
16.7,AurelionSol,MID,1,1.0
16.7,Talon,MID,1,1.0
16.7,Yasuo,MID,1,1.0
16.7,Cassiopeia,MID,1,0.0
16.7,Anivia,MID,1,1.0
16.7,Orianna,MID,1,1.0
16.7,Nami,SUPPORT,6,0.6667
16.7,Seraphine,SUPPORT,5,0.2
16.7,Nautilus,SUPPORT,3,0.0
16.7,Maokai,SUPPORT,3,1.0
16.7,Thresh,SUPPORT,3,0.6667
16.7,Bard,SUPPORT,3,0.6667
16.7,Karma,SUPPORT,2,0.5
16.7,Soraka,SUPPORT,2,0.0
16.7,Xerath,SUPPORT,2,0.5
16.7,Anivia,SUPPORT,2,0.5
16.7,Senna,SUPPORT,2,0.0
16.7,Rakan,SUPPORT,2,0.0
16.7,Janna,SUPPORT,2,0.5
16.7,Velkoz,SUPPORT,2,0.5
16.7,Blitzcrank,SUPPORT,2,1.0
16.7,Morgana,SUPPORT,1,1.0
16.7,Lulu,SUPPORT,1,0.0
16.7,Hwei,SUPPORT,1,1.0
16.7,Rell,SUPPORT,1,1.0
16.7,Nasus,SUPPORT,1,0.0
16.7,Milio,SUPPORT,1,0.0
16.7,Alistar,SUPPORT,1,0.0
16.7,Yuumi,SUPPORT,1,1.0
16.7,Taric,SUPPORT,1,0.0
16.7,Leona,SUPPORT,1,1.0
16.7,Leblanc,SUPPORT,1,1.0
16.7,Sona,SUPPORT,1,1.0
16.7,Mel,SUPPORT,1,1.0
16.7,Ornn,TOP,5,0.6
16.7,Renekton,TOP,5,0.6
16.7,Jayce,TOP,4,0.5
16.7,Aatrox,TOP,3,0.3333
16.7,Malphite,TOP,3,1.0
16.7,Yorick,TOP,3,1.0
16.7,Vayne,TOP,2,0.0
16.7,Kayle,TOP,2,0.0
16.7,DrMundo,TOP,2,0.5
16.7,Singed,TOP,2,1.0
16.7,Darius,TOP,2,0.5
16.7,Urgot,TOP,2,0.5
16.7,Ambessa,TOP,2,0.0
16.7,Garen,TOP,1,0.0
16.7,Chogath,TOP,1,0.0
16.7,Neeko,TOP,1,0.0
16.7,Smolder,TOP,1,1.0
16.7,Zilean,TOP,1,0.0
16.7,Sett,TOP,1,0.0
