patch,champion,role,games,winrate
16.13,Sylas,MID,31,0.5161
16.13,Viktor,MID,27,0.6296
16.13,Ahri,MID,26,0.6538
16.13,AurelionSol,MID,24,0.5833
16.13,Hwei,MID,23,0.5652
16.13,Yone,MID,22,0.4091
16.13,Mel,MID,21,0.3333
16.13,Yasuo,MID,19,0.4211
16.13,Akali,MID,19,0.4211
16.13,Syndra,MID,18,0.5556
16.13,Malzahar,MID,16,0.5
16.13,Katarina,MID,15,0.4
16.13,Zoe,MID,14,0.4286
16.13,TwistedFate,MID,13,0.3846
16.13,Vladimir,MID,13,0.5385
16.13,Ekko,MID,13,0.2308
16.13,Zed,MID,12,0.5
16.13,Galio,MID,11,0.3636
16.13,Anivia,MID,11,0.3636
16.13,Fizz,MID,11,0.4545
16.13,Leblanc,MID,10,0.6
16.13,Kassadin,MID,9,0.4444
16.13,Xerath,MID,9,0.4444
16.13,Akshan,MID,9,0.4444
16.13,Naafiri,MID,8,0.625
16.13,Annie,MID,8,0.5
16.13,Diana,MID,8,1.0
16.13,Aurora,MID,7,0.5714
16.13,Orianna,MID,7,0.5714
16.13,Veigar,MID,7,0.5714
16.13,Irelia,MID,6,0.8333
16.13,Lux,MID,6,0.3333
16.13,Ryze,MID,6,0.3333
16.13,Lissandra,MID,6,0.6667
16.13,Taliyah,MID,5,0.4
16.13,Cassiopeia,MID,5,0.4
16.13,Swain,MID,5,0.4
16.13,Jayce,MID,5,0.6
16.13,Vex,MID,5,0.4
16.13,Riven,MID,4,0.5
16.13,Talon,MID,4,0.75
16.13,Pantheon,MID,4,0.5
16.13,Azir,MID,3,0.0
16.13,Kayle,MID,3,0.6667
16.13,Malphite,MID,3,0.6667
16.13,Tryndamere,MID,3,1.0
16.13,Smolder,MID,2,0.5
16.13,Caitlyn,MID,2,0.0
16.13,Karthus,MID,2,1.0
16.13,Kennen,MID,2,0.0
16.13,Velkoz,MID,2,0.0
16.13,Singed,MID,2,0.5
16.13,Janna,MID,2,0.0
16.13,Chogath,MID,2,0.5
16.13,Qiyana,MID,2,0.0
16.13,Gragas,MID,2,0.0
16.13,Zac,MID,1,0.0
16.13,Garen,MID,1,0.0
16.13,Varus,MID,1,1.0
16.13,Camille,MID,1,0.0
16.13,Brand,MID,1,1.0
16.13,LeeSin,MID,1,1.0
16.13,Ambessa,MID,1,1.0
16.13,Twitch,MID,1,1.0
16.13,Kaisa,MID,1,0.0
16.13,Seraphine,MID,1,1.0
16.13,Ezreal,MID,1,0.0
16.13,Ziggs,MID,1,1.0
16.13,Sejuani,MID,1,1.0
16.13,Gangplank,MID,1,1.0
16.13,Kled,MID,1,0.0
16.13,XinZhao,MID,1,1.0
16.13,Shen,MID,1,1.0
16.13,Sion,MID,1,1.0
16.13,Senna,MID,1,0.0
16.13,Ornn,MID,1,1.0
16.13,Heimerdinger,MID,1,1.0
16.13,MasterYi,MID,1,0.0
16.13,Gwen,MID,1,1.0
16.13,Rammus,MID,1,1.0
16.13,Neeko,MID,1,1.0
16.13,Thresh,SUPPORT,40,0.525
16.13,Nautilus,SUPPORT,35,0.5429
16.13,Seraphine,SUPPORT,34,0.4412
16.13,Leona,SUPPORT,30,0.5
16.13,Bard,SUPPORT,29,0.4828
16.13,Sona,SUPPORT,29,0.6552
16.13,Senna,SUPPORT,28,0.5714
16.13,Nami,SUPPORT,27,0.4815
16.13,Blitzcrank,SUPPORT,24,0.5
16.13,Karma,SUPPORT,22,0.5
16.13,Rell,SUPPORT,21,0.2857
16.13,Pyke,SUPPORT,20,0.45
16.13,Milio,SUPPORT,20,0.45
16.13,Lulu,SUPPORT,17,0.5294
16.13,Velkoz,SUPPORT,16,0.4375
16.13,Alistar,SUPPORT,16,0.4375
16.13,Braum,SUPPORT,14,0.2857
16.13,Yuumi,SUPPORT,14,0.2143
16.13,Soraka,SUPPORT,13,0.8462
16.13,Janna,SUPPORT,11,0.6364
16.13,Rakan,SUPPORT,11,0.3636
16.13,Morgana,SUPPORT,10,0.4
16.13,Camille,SUPPORT,10,0.7
16.13,TahmKench,SUPPORT,9,0.7778
16.13,Zilean,SUPPORT,9,0.5556
16.13,Pantheon,SUPPORT,9,0.3333
16.13,Taric,SUPPORT,6,0.6667
16.13,Maokai,SUPPORT,6,0.5
16.13,Lux,SUPPORT,5,0.2
16.13,Shaco,SUPPORT,5,0.8
16.13,Renata,SUPPORT,4,0.75
16.13,Zyra,SUPPORT,4,0.5
16.13,Xerath,SUPPORT,4,0.75
16.13,Annie,SUPPORT,4,0.25
16.13,Zoe,SUPPORT,4,0.0
16.13,Galio,SUPPORT,4,1.0
16.13,Poppy,SUPPORT,3,0.6667
16.13,Nidalee,SUPPORT,3,0.6667
16.13,Shen,SUPPORT,3,0.3333
16.13,Amumu,SUPPORT,3,0.3333
16.13,Aatrox,SUPPORT,2,0.5
16.13,FiddleSticks,SUPPORT,2,1.0
16.13,Quinn,SUPPORT,2,1.0
16.13,Elise,SUPPORT,2,0.5
16.13,Hwei,SUPPORT,2,1.0
16.13,Brand,SUPPORT,2,0.5
16.13,Swain,SUPPORT,2,0.5
16.13,Fiora,SUPPORT,2,0.5
16.13,Anivia,SUPPORT,2,0.5
16.13,Mel,SUPPORT,2,0.0
16.13,Qiyana,SUPPORT,2,0.0
16.13,Sylas,SUPPORT,2,0.5
16.13,Zed,SUPPORT,2,0.5
16.13,Skarner,SUPPORT,1,1.0
16.13,Heimerdinger,SUPPORT,1,0.0
16.13,Yasuo,SUPPORT,1,0.0
16.13,Jax,SUPPORT,1,1.0
16.13,Katarina,SUPPORT,1,0.0
16.13,Viego,SUPPORT,1,0.0
16.13,MasterYi,SUPPORT,1,0.0
16.13,Fizz,SUPPORT,1,1.0
16.13,Gragas,SUPPORT,1,1.0
16.13,Veigar,SUPPORT,1,1.0
16.13,Neeko,SUPPORT,1,0.0
16.13,Lissandra,SUPPORT,1,1.0
16.13,Nunu,SUPPORT,1,0.0
16.13,Teemo,SUPPORT,1,0.0
16.13,Garen,TOP,28,0.6786
16.13,Sion,TOP,21,0.381
16.13,Aatrox,TOP,21,0.4762
16.13,Ornn,TOP,20,0.55
16.13,Malphite,TOP,19,0.4737
16.13,DrMundo,TOP,19,0.4737
16.13,Urgot,TOP,19,0.7368
16.13,Renekton,TOP,18,0.2778
16.13,Shen,TOP,17,0.4706
16.13,Darius,TOP,17,0.5294
16.13,Zaahen,TOP,16,0.4375
16.13,Yone,TOP,15,0.6667
16.13,Jax,TOP,15,0.7333
16.13,Vayne,TOP,14,0.2857
16.13,Teemo,TOP,14,0.2857
16.13,Mordekaiser,TOP,14,0.6429
16.13,KSante,TOP,13,0.3846
16.13,Irelia,TOP,13,0.5385
16.13,Riven,TOP,13,0.4615
16.13,Volibear,TOP,12,0.6667
16.13,Tryndamere,TOP,12,0.5833
16.13,Gangplank,TOP,12,0.5
16.13,Yasuo,TOP,11,0.2727
16.13,Pantheon,TOP,10,0.7
16.13,Sett,TOP,10,0.5
16.13,Illaoi,TOP,10,0.4
16.13,Fiora,TOP,10,0.6
16.13,Olaf,TOP,9,0.5556
16.13,Jayce,TOP,9,0.5556
16.13,Nasus,TOP,9,0.4444
16.13,Singed,TOP,8,0.625
16.13,Akali,TOP,8,0.625
16.13,Gnar,TOP,7,0.7143
16.13,Kayle,TOP,7,0.5714
16.13,Chogath,TOP,7,0.2857
16.13,Rumble,TOP,6,0.3333
16.13,Ambessa,TOP,6,0.3333
16.13,Ryze,TOP,5,1.0
16.13,Poppy,TOP,5,0.4
16.13,Vladimir,TOP,5,0.0
16.13,Gragas,TOP,5,0.4
16.13,Swain,TOP,5,0.4
16.13,TahmKench,TOP,5,0.6
16.13,Gwen,TOP,5,0.6
16.13,Warwick,TOP,5,0.6
16.13,Camille,TOP,5,0.6
16.13,Maokai,TOP,5,0.2
16.13,Kled,TOP,4,0.0
16.13,Sylas,TOP,4,0.5
16.13,Locke,TOP,4,0.25
16.13,Zac,TOP,4,0.5
16.13,Yorick,TOP,3,0.6667
16.13,MasterYi,TOP,3,0.0
16.13,Heimerdinger,TOP,3,0.6667
16.13,TwistedFate,TOP,3,0.6667
16.13,Zed,TOP,3,0.6667
16.13,Trundle,TOP,2,0.5
16.13,AurelionSol,TOP,2,0.5
16.13,Cassiopeia,TOP,2,1.0
16.13,XinZhao,TOP,2,0.5
16.13,Kalista,TOP,2,0.5
16.13,FiddleSticks,TOP,2,0.5
16.13,Syndra,TOP,2,0.0
16.13,Veigar,TOP,2,0.5
16.13,Naafiri,TOP,1,1.0
16.13,Taliyah,TOP,1,1.0
16.13,Ivern,TOP,1,1.0
16.13,Briar,TOP,1,1.0
16.13,Khazix,TOP,1,0.0
16.13,Fizz,TOP,1,0.0
16.13,Diana,TOP,1,1.0
16.13,Annie,TOP,1,0.0
16.13,Kayn,TOP,1,0.0
16.13,Malzahar,TOP,1,1.0
16.13,Janna,TOP,1,0.0
16.13,Nocturne,TOP,1,1.0
16.13,Vex,TOP,1,0.0
16.13,Varus,TOP,1,1.0
16.13,Hwei,TOP,1,0.0
16.13,Viego,TOP,1,0.0
16.13,Akshan,TOP,1,0.0
16.13,Talon,TOP,1,0.0
16.13,RekSai,TOP,1,0.0
16.13,Morgana,TOP,1,0.0
16.13,Viktor,TOP,1,1.0
16.13,Smolder,TOP,1,0.0
16.13,Elise,TOP,1,0.0
16.13,Kennen,TOP,1,1.0
16.13,MonkeyKing,TOP,1,0.0
16.13,Katarina,TOP,1,0.0
16.13,Aurora,TOP,1,1.0
16.13,JarvanIV,TOP,1,1.0
16.13,Corki,TOP,1,0.0
16.13,Velkoz,TOP,1,1.0
16.9,Smolder,BOT,45,0.4
16.9,Jhin,BOT,44,0.6591
16.9,Ashe,BOT,33,0.6667
16.9,Caitlyn,BOT,26,0.5769
16.9,Kaisa,BOT,25,0.44
16.9,Ezreal,BOT,23,0.3913
16.9,Lucian,BOT,21,0.4762
16.9,Jinx,BOT,18,0.6111
16.9,Vayne,BOT,16,0.25
16.9,Draven,BOT,12,0.5833
16.9,Tristana,BOT,12,0.5
16.9,Xayah,BOT,11,0.5455
16.9,MissFortune,BOT,11,0.1818
16.9,Twitch,BOT,10,0.5
16.9,Seraphine,BOT,9,0.3333
16.9,Yunara,BOT,9,0.7778
16.9,Zeri,BOT,9,0.4444
16.9,Veigar,BOT,8,0.375
16.9,Vladimir,BOT,8,0.75
16.9,Aphelios,BOT,8,0.125
16.9,Senna,BOT,8,0.5
16.9,Sivir,BOT,7,0.2857
16.9,Varus,BOT,6,0.8333
16.9,Samira,BOT,6,0.5
16.9,Lux,BOT,5,0.4
16.9,Corki,BOT,5,0.6
16.9,Ziggs,BOT,4,0.25
16.9,Brand,BOT,4,0.5
16.9,Zyra,BOT,3,0.6667
16.9,KogMaw,BOT,3,0.3333
16.9,Kalista,BOT,3,0.6667
16.9,Nilah,BOT,2,0.5
16.9,Xerath,BOT,2,1.0
16.9,Katarina,BOT,2,0.0
16.9,Velkoz,BOT,2,0.5
16.9,Ahri,BOT,2,1.0
16.9,Cassiopeia,BOT,2,0.5
16.9,Hwei,BOT,2,0.0
16.9,Tryndamere,BOT,1,1.0
16.9,Urgot,BOT,1,1.0
16.9,Mordekaiser,BOT,1,0.0
16.9,Mel,BOT,1,0.0
16.9,Swain,BOT,1,0.0
16.9,Malzahar,BOT,1,1.0
16.9,Fiora,BOT,1,0.0
16.9,Yone,BOT,1,1.0
16.9,Singed,BOT,1,0.0
16.9,Irelia,BOT,1,1.0
16.9,Syndra,BOT,1,0.0
16.9,AurelionSol,BOT,1,1.0
16.9,Karthus,BOT,1,0.0
16.9,Viktor,BOT,1,1.0
16.9,Heimerdinger,BOT,1,1.0
16.9,Yasuo,BOT,1,0.0
16.9,Viego,JUNGLE,30,0.6333
16.9,Shaco,JUNGLE,29,0.3793
16.9,Graves,JUNGLE,28,0.5357
16.9,Rengar,JUNGLE,18,0.3889
16.9,Nocturne,JUNGLE,17,0.3529
16.9,XinZhao,JUNGLE,14,0.5714
16.9,LeeSin,JUNGLE,14,0.6429
16.9,Kayn,JUNGLE,14,0.3571
16.9,FiddleSticks,JUNGLE,13,0.4615
16.9,Udyr,JUNGLE,13,0.3846
16.9,Naafiri,JUNGLE,13,0.6923
16.9,Shyvana,JUNGLE,12,0.5833
16.9,Talon,JUNGLE,11,0.4545
16.9,Hecarim,JUNGLE,11,0.6364
16.9,Vi,JUNGLE,10,0.5
16.9,MasterYi,JUNGLE,10,0.3
16.9,Elise,JUNGLE,10,0.3
16.9,Khazix,JUNGLE,9,0.8889
16.9,Sylas,JUNGLE,8,0.75
16.9,JarvanIV,JUNGLE,8,0.75
16.9,Ekko,JUNGLE,8,0.375
16.9,RekSai,JUNGLE,8,0.75
16.9,Lillia,JUNGLE,7,0.4286
16.9,Jayce,JUNGLE,6,0.5
16.9,Kindred,JUNGLE,6,0.8333
16.9,Briar,JUNGLE,6,0.0
16.9,Evelynn,JUNGLE,5,0.4
16.9,Nunu,JUNGLE,5,0.2
16.9,Aatrox,JUNGLE,5,0.6
16.9,Diana,JUNGLE,5,0.4
16.9,Amumu,JUNGLE,5,0.2
16.9,Jax,JUNGLE,5,0.6
16.9,Ivern,JUNGLE,5,0.8
16.9,Ambessa,JUNGLE,4,0.25
16.9,Zac,JUNGLE,4,0.25
16.9,Pantheon,JUNGLE,4,0.25
16.9,Volibear,JUNGLE,4,0.5
16.9,Zed,JUNGLE,4,0.75
16.9,Belveth,JUNGLE,4,0.5
16.9,Sejuani,JUNGLE,3,0.3333
16.9,Nasus,JUNGLE,3,0.6667
16.9,Nidalee,JUNGLE,3,0.3333
16.9,Warwick,JUNGLE,3,0.6667
16.9,Zyra,JUNGLE,3,0.6667
16.9,DrMundo,JUNGLE,2,1.0
16.9,Rammus,JUNGLE,2,0.5
16.9,Teemo,JUNGLE,2,0.5
16.9,Fizz,JUNGLE,2,0.0
16.9,Taliyah,JUNGLE,2,0.5
16.9,Olaf,JUNGLE,2,0.5
16.9,Brand,JUNGLE,2,0.5
16.9,Trundle,JUNGLE,2,0.5
16.9,Taric,JUNGLE,1,0.0
16.9,Karthus,JUNGLE,1,1.0
16.9,Zaahen,JUNGLE,1,0.0
16.9,Darius,JUNGLE,1,0.0
16.9,MonkeyKing,JUNGLE,1,0.0
16.9,Malphite,JUNGLE,1,0.0
16.9,Mordekaiser,JUNGLE,1,1.0
16.9,Heimerdinger,JUNGLE,1,0.0
16.9,Poppy,JUNGLE,1,1.0
16.9,Kaisa,JUNGLE,1,0.0
16.9,Yorick,JUNGLE,1,0.0
16.9,Urgot,JUNGLE,1,0.0
16.9,Gwen,JUNGLE,1,1.0
16.9,Qiyana,JUNGLE,1,1.0
16.9,Sion,JUNGLE,1,1.0
16.9,Draven,JUNGLE,1,1.0
16.9,Neeko,JUNGLE,1,1.0
16.9,Nautilus,JUNGLE,1,0.0
16.9,Skarner,JUNGLE,1,1.0
16.9,Vladimir,MID,25,0.72
16.9,Katarina,MID,22,0.3636
16.9,Zed,MID,21,0.4286
16.9,Yasuo,MID,20,0.5
16.9,TwistedFate,MID,16,0.5625
16.9,Akali,MID,15,0.4667
16.9,Syndra,MID,14,0.4286
16.9,Viktor,MID,14,0.5714
16.9,Malzahar,MID,13,0.5385
16.9,Ahri,MID,13,0.6923
16.9,Orianna,MID,13,0.6154
16.9,Anivia,MID,12,0.3333
16.9,Fizz,MID,11,0.1818
16.9,Lissandra,MID,11,0.4545
16.9,Lux,MID,10,0.4
16.9,Galio,MID,10,0.7
16.9,Akshan,MID,10,0.6
16.9,Leblanc,MID,10,0.5
16.9,Yone,MID,10,0.4
16.9,Xerath,MID,9,0.4444
16.9,Vex,MID,9,0.5556
16.9,Ekko,MID,9,0.6667
16.9,Qiyana,MID,8,0.375
16.9,Zoe,MID,8,0.375
16.9,Sylas,MID,7,0.4286
16.9,Kassadin,MID,7,0.5714
16.9,XinZhao,MID,6,0.3333
16.9,Veigar,MID,6,0.6667
16.9,AurelionSol,MID,6,0.6667
16.9,Ryze,MID,6,0.5
16.9,Hwei,MID,5,0.2
16.9,Talon,MID,5,0.4
16.9,Brand,MID,5,0.4
16.9,Annie,MID,5,0.4
16.9,Taliyah,MID,5,0.6
16.9,Naafiri,MID,5,0.6
16.9,Cassiopeia,MID,4,0.75
16.9,Mel,MID,4,0.25
16.9,Irelia,MID,4,0.5
16.9,Azir,MID,3,0.6667
16.9,Jayce,MID,3,0.0
16.9,Aurora,MID,3,0.3333
16.9,Tristana,MID,3,0.3333
16.9,Ambessa,MID,2,1.0
16.9,Diana,MID,2,0.5
16.9,Smolder,MID,2,0.5
16.9,Heimerdinger,MID,2,1.0
16.9,Singed,MID,2,1.0
16.9,Riven,MID,2,0.5
16.9,Tryndamere,MID,2,0.5
16.9,Zaahen,MID,1,1.0
16.9,Malphite,MID,1,0.0
16.9,Gangplank,MID,1,1.0
16.9,Velkoz,MID,1,0.0
16.9,Taric,MID,1,1.0
16.9,Garen,MID,1,1.0
16.9,Zilean,MID,1,0.0
16.9,Khazix,MID,1,0.0
16.9,Zyra,MID,1,1.0
16.9,Sivir,MID,1,1.0
16.9,Swain,MID,1,0.0
16.9,Quinn,MID,1,1.0
16.9,KogMaw,MID,1,0.0
16.9,Twitch,MID,1,1.0
16.9,Darius,MID,1,0.0
16.9,TahmKench,MID,1,0.0
16.9,Briar,MID,1,0.0
16.9,Neeko,MID,1,0.0
16.9,Renekton,MID,1,1.0
16.9,Morgana,MID,1,1.0
16.9,Nocturne,MID,1,1.0
16.9,Aatrox,MID,1,0.0
16.9,Karthus,MID,1,0.0
16.9,Thresh,SUPPORT,45,0.4889
16.9,Bard,SUPPORT,41,0.7317
16.9,Nami,SUPPORT,35,0.4286
16.9,Seraphine,SUPPORT,31,0.5484
16.9,Milio,SUPPORT,20,0.6
16.9,Senna,SUPPORT,20,0.4
16.9,Karma,SUPPORT,15,0.5333
16.9,Nautilus,SUPPORT,10,0.6
16.9,Zilean,SUPPORT,10,0.5
16.9,Yuumi,SUPPORT,10,0.2
16.9,Soraka,SUPPORT,10,0.2
16.9,Pyke,SUPPORT,10,0.7
16.9,Braum,SUPPORT,10,0.3
16.9,Blitzcrank,SUPPORT,9,0.4444
16.9,Brand,SUPPORT,9,0.3333
16.9,Leona,SUPPORT,9,0.4444
16.9,Morgana,SUPPORT,9,0.4444
16.9,Janna,SUPPORT,9,0.2222
16.9,Velkoz,SUPPORT,8,0.625
16.9,Lulu,SUPPORT,7,0.4286
16.9,Rakan,SUPPORT,7,0.5714
16.9,Sona,SUPPORT,7,0.2857
16.9,TahmKench,SUPPORT,6,0.6667
16.9,Rell,SUPPORT,6,0.6667
16.9,Taric,SUPPORT,6,0.5
16.9,Zyra,SUPPORT,6,0.3333
16.9,Renata,SUPPORT,5,1.0
16.9,Zoe,SUPPORT,5,0.8
16.9,Lux,SUPPORT,4,0.5
16.9,Anivia,SUPPORT,4,0.25
16.9,Pantheon,SUPPORT,4,0.5
16.9,Shaco,SUPPORT,4,0.75
16.9,Mel,SUPPORT,4,0.5
16.9,Maokai,SUPPORT,4,0.5
16.9,Alistar,SUPPORT,4,0.25
16.9,Neeko,SUPPORT,3,0.3333
16.9,Xerath,SUPPORT,2,0.5
16.9,Swain,SUPPORT,2,1.0
16.9,Poppy,SUPPORT,2,0.0
16.9,Shen,SUPPORT,2,0.5
16.9,Annie,SUPPORT,2,0.5
16.9,Gnar,SUPPORT,2,1.0
16.9,Ezreal,SUPPORT,2,1.0
16.9,Teemo,SUPPORT,1,0.0
16.9,Camille,SUPPORT,1,1.0
16.9,Hwei,SUPPORT,1,0.0
16.9,Ahri,SUPPORT,1,1.0
16.9,Zac,SUPPORT,1,0.0
16.9,Diana,SUPPORT,1,0.0
16.9,Rammus,SUPPORT,1,1.0
16.9,Galio,SUPPORT,1,0.0
16.9,Rumble,SUPPORT,1,1.0
16.9,Elise,SUPPORT,1,1.0
16.9,Heimerdinger,SUPPORT,1,0.0
16.9,Jax,SUPPORT,1,1.0
16.9,JarvanIV,SUPPORT,1,1.0
16.9,Skarner,SUPPORT,1,1.0
16.9,Ashe,SUPPORT,1,0.0
16.9,FiddleSticks,SUPPORT,1,0.0
16.9,Gragas,SUPPORT,1,0.0
16.9,Qiyana,SUPPORT,1,0.0
16.9,Orianna,SUPPORT,1,0.0
16.9,Sion,SUPPORT,1,0.0
16.9,Sylas,SUPPORT,1,0.0
16.9,XinZhao,SUPPORT,1,0.0
16.9,Darius,TOP,17,0.4118
16.9,Kayle,TOP,16,0.4375
16.9,Garen,TOP,14,0.6429
16.9,KSante,TOP,13,0.3077
16.9,Aatrox,TOP,13,0.3846
16.9,Jax,TOP,12,0.6667
16.9,Ornn,TOP,12,0.6667
16.9,Jayce,TOP,12,0.5
16.9,Gangplank,TOP,11,0.5455
16.9,Ambessa,TOP,11,0.7273
16.9,Chogath,TOP,11,0.3636
16.9,Mordekaiser,TOP,11,0.6364
16.9,Renekton,TOP,11,0.3636
16.9,Vayne,TOP,10,0.2
16.9,Irelia,TOP,10,0.5
16.9,Yasuo,TOP,10,0.5
16.9,Sion,TOP,10,0.5
16.9,Yorick,TOP,9,0.3333
16.9,Teemo,TOP,9,0.6667
16.9,Gnar,TOP,8,0.75
16.9,Yone,TOP,8,0.75
16.9,Pantheon,TOP,8,0.25
16.9,Sett,TOP,8,0.25
16.9,Shen,TOP,8,0.5
16.9,Gragas,TOP,8,0.75
16.9,Zaahen,TOP,8,0.375
16.9,DrMundo,TOP,8,0.375
16.9,Akali,TOP,8,0.625
16.9,Singed,TOP,8,0.625
16.9,Fiora,TOP,7,0.2857
16.9,Malphite,TOP,7,0.5714
16.9,Anivia,TOP,6,0.6667
16.9,Riven,TOP,6,0.6667
16.9,Urgot,TOP,6,0.3333
16.9,Kennen,TOP,6,0.0
16.9,Varus,TOP,6,0.5
16.9,Vladimir,TOP,5,0.4
16.9,Quinn,TOP,5,0.6
16.9,Camille,TOP,4,0.75
16.9,Kled,TOP,4,1.0
16.9,XinZhao,TOP,4,0.75
16.9,TahmKench,TOP,4,0.5
16.9,Illaoi,TOP,4,0.25
16.9,Olaf,TOP,4,0.5
16.9,Nasus,TOP,3,0.6667
16.9,Malzahar,TOP,3,0.6667
16.9,Volibear,TOP,3,0.6667
16.9,Tryndamere,TOP,3,0.3333
16.9,Rumble,TOP,3,0.6667
16.9,Naafiri,TOP,3,0.3333
16.9,Warwick,TOP,3,0.3333
16.9,Zed,TOP,3,0.6667
16.9,Zilean,TOP,3,0.3333
16.9,Sylas,TOP,2,0.5
16.9,Nidalee,TOP,2,1.0
16.9,Trundle,TOP,2,0.0
16.9,Gwen,TOP,2,0.5
16.9,Shyvana,TOP,2,0.0
16.9,Heimerdinger,TOP,2,0.5
16.9,Poppy,TOP,2,0.5
16.9,Draven,TOP,1,1.0
16.9,Neeko,TOP,1,1.0
16.9,Thresh,TOP,1,0.0
16.9,Azir,TOP,1,1.0
16.9,Hwei,TOP,1,0.0
16.9,Rengar,TOP,1,1.0
16.9,Diana,TOP,1,1.0
16.9,Lux,TOP,1,0.0
16.9,Katarina,TOP,1,1.0
16.9,Zoe,TOP,1,0.0
16.9,Nautilus,TOP,1,0.0
16.9,MasterYi,TOP,1,0.0
16.9,Maokai,TOP,1,0.0
16.9,Karthus,TOP,1,0.0
16.9,Zac,TOP,1,1.0
16.9,Elise,TOP,1,1.0
16.9,MonkeyKing,TOP,1,0.0
16.9,Sejuani,TOP,1,1.0
16.9,Cassiopeia,TOP,1,0.0
16.9,Brand,TOP,1,1.0
16.9,Udyr,TOP,1,1.0
